,app_code_type,twenty_code_type,textract_conf_app_code,textract_conf_twenty_code,tesseract_conf_app_code,tesseract_conf_twenty_code,doc,RegId,RegIdConf,app_code_textract,app_code_tesseract,app_code_table_lookup,twenty_code_textract,twenty_code_tesseract,twenty_code_table_lookup,app_code_fallback,twenty_code_fallback,approval_back_up,twenty_back_up,history
44,back-up,,,,,,C001956505-00-bottom.tif,Y0020_20_17708LTR_C_04012020 ,47.091949208577475,,,,,,,,,Y0020_20_17708LTR_C_04012020,,"['Tesseract app_code is Y0020_20 17708LTR C 04012020', 'Textract app_code is Y0020_20_17708LTR_C_04012020', 'Tesseract app_code is OMB APPROVAL 09380829', 'Tesseract twenty_code_fallback is C001956505', 'Textract twenty_code_fallback is C001956505', 'Tesseract twenty_code_fallback is Y0020 20 17708LTR C 04012020', 'Textract twenty_code_fallback is Y0020_20_17708LTR_C_04012020', 'Tesseract twenty_code_fallback is FORM CMS 10003NDMCP', 'Textract twenty_code_fallback is FORM CMS 10003-NDMCP', 'Tesseract twenty_code_fallback is OMB APPROVAL 09380829 EXPIRES 02282023', 'Textract twenty_code_fallback is OMB APPROVAL 0938-0829 (EXPIRES: 02/28/2023)']"
45,recovery,100-match-mod-spaces,96.19,,98.84,,C001956506-00-bottom.tif,Y0020_WCM_88642E_C INTERNAL APPROVED 10212021 NA1WCMEOB88642E_0000,95.21621704101562,Y0020_WCM_88642E C INTERNAL APPROVED 10212021,Y0020_WCM_88642E C INTERNAL APPROVED 10212021,Y0020_WCM_88642E_C INTERNAL APPROVED 10212021,,,NA1WCMEOB88642E_0000,,,,,"['Tesseract app_code is Y0020_WCM_88642E C INTERNAL APPROVED 10212021', 'Textract app_code is Y0020_WCM_88642E_CINTERNAL APPROVED 10212021', 'Tesseract twenty_code is NA1WCMEOB88642E_0000', 'Textract twenty_code is NA1WCMEOB88642E_0000']"
46,recovery,100-match-mod-spaces,89.61,,97.77,,C001956507-00-bottom.tif,Y0020_WCM_88642E_C INTERNAL APPROVED 10212021 NA1WCMEOB88642E_0000,92.4,Y0020_WCM_88642E C INTERNAL APPROVED 10212021,Y0020_WCM_88642E C INTERNAL APPROVED 10212021,Y0020_WCM_88642E_C INTERNAL APPROVED 10212021,,,NA1WCMEOB88642E_0000,,,,,"['Tesseract app_code is Y0020_WCM_88642E C INTERNAL APPROVED 10212021', 'Textract app_code is Y0020_WCM_88642E_CINTERNALAPPROVED 10212021', 'Tesseract twenty_code is NA1WCMEOB88642E_0000']"
47,recovery,100-match-mod-spaces,98.41,,100.0,,C001956508-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,91.76480865478516,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
48,recovery,100-match-mod-spaces,97.84,,98.53,,C001956509-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,88.9634017944336,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
49,recovery,100-match-mod-spaces,98.1,,100.0,,C001956510-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,88.13787841796875,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
50,recovery,100-match-mod-spaces,97.73,,99.03,,C001956511-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,91.9864730834961,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
51,recovery,100-match-mod-spaces,98.33,,100.0,,C001956512-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.23635864257812,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
52,recovery,100-match-mod-spaces,80.79,,95.45,,C001956513-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,92.23825073242188,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL: APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
53,recovery,100-match-mod-spaces,87.3,,100.0,,C001956514-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,94.13407135009766,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
54,recovery,100-match-mod-spaces,98.3,,87.18,,C001956515-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,82.8646011352539,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
55,recovery,100-match-mod-spaces,97.97,,92.05,,C001956516-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,83.08679962158203,WCM_46811E_INTERNAL APPROVED 10292019,WCN_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCN_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
56,recovery,100-match-mod-spaces,98.47,,98.53,,C001956517-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,88.15870666503906,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
57,recovery,100-match-mod-spaces,98.01,,88.88,,C001956518-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.92365264892578,WCM_46811E_INTERNAL APPROVED 10292019,WCN_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCN_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
58,recovery,100-match-mod-spaces,98.1,,97.24,,C001956519-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,89.5630111694336,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
59,recovery,100-match-mod-spaces,97.79,,74.72,,C001956520-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,85.93374633789062,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
60,recovery,100-match-mod-spaces,97.14,,100.0,,C001956521-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,84.5183334350586,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
61,recovery,100-match-mod-spaces,98.26,,100.0,,C001956522-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,85.46485137939453,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
62,recovery,100-match-mod-spaces,97.8,,99.22,,C001956523-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,85.4897689819336,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
63,recovery,100-match-mod-spaces,98.07,,97.93,,C001956524-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.15264892578125,WCM_46811E_INTERNAL APPROVED 10292019,WCN_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCN_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
64,recovery,100-match-mod-spaces,97.83,,83.38,,C001956525-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,86.33927154541016,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
65,recovery,100-match-mod-spaces,98.31,,84.35,,C001956526-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.13002014160156,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
66,recovery,100-match-mod-spaces,98.01,,100.0,,C001956527-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,80.51383209228516,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
67,recovery,100-match-mod-spaces,98.22,,97.59,,C001956528-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.78146362304688,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
68,recovery,100-match-mod-spaces,97.89,,92.81,,C001956529-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,86.87716674804688,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
69,recovery,100-match-mod-spaces,99.72,,96.17,,C001956530-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,84.98817443847656,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
70,recovery,100-match-mod-spaces,98.77,,100.0,,C001956531-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.95557403564453,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEAITH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
71,recovery,100-match-mod-spaces,97.75,,92.81,,C001956532-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,89.1202621459961,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
72,recovery,100-match-mod-spaces,98.56,,94.1,,C001956533-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,90.4801254272461,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEAILTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
73,recovery,100-match-mod-spaces,98.19,,97.84,,C001956534-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,89.7217788696289,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703088', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703088', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
74,recovery,100-match-mod-spaces,95.99,,100.0,,C001956535-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,85.96017456054688,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,,,,,"['Tesseract app_code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app_code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app_code is WCM_46811E_INTERNAL APPROVED 10292019', 'Tesseract twenty_code is NA1WCMCRD88526E_0000', 'Textract twenty_code is NA1WCMCRD88526E_0000']"
75,100-match-mod-spaces,100-match-mod-spaces,,,,,C001956536-00-bottom.tif,CAD_36120E STATE APPROVED 07032019 KY9CADLTR36120E_0000,92.40389251708984,,,CAD_36120E STATE APPROVED 07032019,,,KY9CADLTR36120E_0000,,,,,"['Tesseract app_code is CAD_36120E STATE APPROVED 07032019', 'Textract app_code is CAD_36120E STATE APPROVED 07032019', 'Tesseract twenty_code is KY9ICADLTR36120E_0000', 'Textract twenty_code is KY9CADLTR36120E_0000']"
